,check_number,session_start,sex,row_number,liters_drunk,drink,label,age_0,age_18,age_50,morning,day,evening
5063,1487,2021-10-20 14:15:00,м,11.0,5,1,1,0,1,0,0,1,0
5064,7285,2021-10-20 21:00:00,м,83.0,0,1,1,0,1,0,0,0,1
5065,3617,2021-10-20 14:15:00,-,71.0,1,0,0,0,0,1,0,1,0
5066,9663,2021-10-20 21:00:00,Ж,24.0,1,0,1,0,1,0,0,0,1
5067,4861,2021-10-20 15:34:00,-,62.0,3,0,1,0,1,0,0,1,0
5068,9206,2021-10-20 15:00:00,ж,99.0,3,0,1,1,0,0,0,1,0
5069,7345,2021-10-20 15:00:00,-,79.0,0,1,0,0,0,1,0,1,0
5070,9180,2021-10-20 07:00:00,ж,71.0,4,0,0,0,0,1,1,0,0
5071,8590,2021-10-20 07:00:00,Не указан,77.0,4,1,0,0,0,1,1,0,0
5072,9031,2021-10-20 06:15:00,Ж,27.0,1,0,0,0,0,1,1,0,0
5073,4593,2021-10-20 23:42:00,Ж,35.0,0,0,1,0,0,1,0,0,1
5074,2676,2021-10-20 21:00:00,м,17.0,2,0,1,1,0,0,0,0,1
5075,6959,2021-10-20 14:00:00,м,96.0,1,0,0,0,1,0,0,1,0
5076,1862,2021-10-20 15:30:00,-,70.0,1,0,1,0,1,0,0,1,0
5077,3097,2021-10-20 07:30:00,Не указан,81.0,1,1,0,0,0,1,1,0,0
5078,6956,2021-10-20 15:30:00,M,58.0,4,1,1,0,0,1,0,1,0
5079,3168,2021-10-20 21:00:00,Ж,22.0,4,0,1,0,0,1,0,0,1
5080,2438,2021-10-20 06:00:00,м,82.0,2,1,0,0,0,1,1,0,0
5081,4090,2021-10-20 21:00:00,-,59.0,1,0,1,0,0,1,0,0,1
5082,6631,2021-10-20 21:00:00,Не указан,55.0,1,0,1,0,0,1,0,0,1
5083,9413,2021-10-20 15:34:00,ж,85.0,5,0,1,0,0,1,0,1,0
5084,5371,2021-10-20 22:15:00,ж,67.0,0,1,1,0,0,1,0,0,1
5085,2554,2021-10-20 06:00:00,Не указан,53.0,0,1,0,0,1,0,1,0,0
5086,3933,2021-10-20 15:00:00,Не указан,,-2,0,1,0,0,1,0,1,0
5087,6321,2021-10-20 07:30:00,Ж,10.0,1,0,0,0,0,1,1,0,0
5088,4901,2021-10-20 15:00:00,-,18.0,0,1,1,0,1,0,0,1,0
5089,8414,2021-10-20 08:42:00,-,80.0,3,0,0,0,0,1,1,0,0
5090,6885,2021-10-20 08:42:00,M,67.0,2,1,0,0,1,0,1,0,0
5091,981,2021-10-20 07:30:00,M,55.0,0,1,0,0,0,1,1,0,0
5092,2065,2021-10-20 08:42:00,м,73.0,2,0,0,0,1,0,1,0,0
5093,8782,2021-10-20 22:30:00,M,2.0,5,1,1,0,0,1,0,0,1
5094,7771,2021-10-20 14:00:00,Не указан,49.0,3,1,1,0,1,0,0,1,0
5095,2353,2021-10-20 15:00:00,Ж,45.0,4,1,1,0,1,0,0,1,0
5096,3338,2021-10-20 14:15:00,Не указан,19.0,2,0,0,0,0,1,0,1,0
5097,7877,2021-10-20 06:00:00,Не указан,38.0,5,0,0,0,1,0,1,0,0
5098,7280,2021-10-20 14:00:00,Ж,0.0,1,1,1,0,1,0,0,1,0
5099,4847,2021-10-20 22:15:00,ж,70.0,0,1,1,0,1,0,0,0,1
5100,7857,2021-10-20 07:30:00,-,37.0,1,0,0,0,0,1,1,0,0
5101,6561,2021-10-20 14:00:00,Ж,79.0,0,0,0,0,0,1,0,1,0
5102,4907,2021-10-20 06:15:00,M,68.0,1,0,0,0,1,0,1,0,0
5103,444,2021-10-20 06:00:00,M,63.0,5,0,0,0,1,0,1,0,0
5104,3568,2021-10-20 06:00:00,м,40.0,2,1,0,0,0,1,1,0,0
5105,9178,2021-10-20 22:30:00,м,60.0,0,0,1,0,0,1,0,0,1
5106,2081,2021-10-20 15:30:00,Ж,59.0,1,1,1,0,1,0,0,1,0
5107,4520,2021-10-20 22:30:00,ж,91.0,1,0,1,0,1,0,0,0,1
5108,8754,2021-10-20 07:00:00,м,63.0,1,1,0,0,1,0,1,0,0
5109,2270,2021-10-20 14:15:00,Не указан,80.0,4,1,1,0,1,0,0,1,0
5110,7959,2021-10-20 23:42:00,-,81.0,4,1,1,0,0,1,0,0,1
5111,3637,2021-10-20 07:30:00,-,100.0,-2,1,0,0,0,1,1,0,0
5112,7291,2021-10-20 15:00:00,ж,42.0,2,1,1,0,0,1,0,1,0
5113,4439,2021-10-20 22:30:00,-,24.0,5,0,1,1,0,0,0,0,1
5114,8626,2021-10-20 22:30:00,Ж,4.0,0,1,1,0,0,1,0,0,1
5115,4894,2021-10-20 22:15:00,ж,72.0,3,0,1,0,1,0,0,0,1
5116,6746,2021-10-20 06:15:00,Ж,64.0,0,1,0,0,1,0,1,0,0
5117,4354,2021-10-20 21:00:00,-,92.0,5,0,1,0,1,0,0,0,1
5118,1740,2021-10-20 22:15:00,ж,61.0,1,0,1,1,0,0,0,0,1
5119,4270,2021-10-20 14:00:00,Не указан,45.0,0,0,0,0,1,0,0,1,0
5120,377,2021-10-20 21:00:00,м,80.0,2,0,1,0,0,1,0,0,1
5121,9738,2021-10-20 15:30:00,м,24.0,1,1,1,0,1,0,0,1,0
5122,3679,2021-10-20 08:42:00,Не указан,59.0,4,0,0,0,1,0,1,0,0
5123,9495,2021-10-20 06:15:00,м,81.0,2,1,0,0,1,0,1,0,0
5124,9280,2021-10-20 15:00:00,Не указан,85.0,3,0,0,0,0,1,0,1,0
5125,3703,2021-10-20 14:00:00,-,99.0,3,1,1,0,1,0,0,1,0
5126,4518,2021-10-20 23:42:00,м,97.0,0,0,1,0,1,0,0,0,1
5127,6341,2021-10-20 14:15:00,ж,51.0,4,1,1,0,1,0,0,1,0
5128,9736,2021-10-20 06:00:00,M,,3,0,0,0,1,0,1,0,0
5129,7352,2021-10-20 07:30:00,Ж,8.0,0,1,0,0,1,0,1,0,0
5130,3876,2021-10-20 15:00:00,ж,91.0,5,1,1,0,0,1,0,1,0
5131,5519,2021-10-20 22:15:00,ж,38.0,5,1,1,0,1,0,0,0,1
5132,7243,2021-10-20 07:00:00,M,,5,1,0,0,0,1,1,0,0
5133,8892,2021-10-20 21:00:00,Не указан,,3,1,1,0,1,0,0,0,1
5134,9513,2021-10-20 14:00:00,Не указан,75.0,94332344,1,1,0,1,0,0,1,0
5135,7250,2021-10-20 06:15:00,M,17.0,2,0,0,0,0,1,1,0,0
5136,9953,2021-10-20 06:00:00,Ж,84.0,4,0,0,0,0,1,1,0,0
5137,5641,2021-10-20 22:15:00,Не указан,5.0,3,1,1,0,1,0,0,0,1
5138,2246,2021-10-20 14:15:00,ж,1.0,3,1,1,0,0,1,0,1,0
5139,9345,2021-10-20 23:42:00,ж,48.0,4,1,1,0,0,1,0,0,1
5140,6634,2021-10-20 06:15:00,Ж,28.0,4,0,0,0,1,0,1,0,0
5141,829,2021-10-20 22:30:00,Ж,82.0,1,1,1,0,1,0,0,0,1
5142,1438,2021-10-20 21:00:00,ж,0.0,4,1,1,0,0,1,0,0,1
5143,4249,2021-10-20 14:00:00,Не указан,58.0,2,0,0,0,1,0,0,1,0
5144,5689,2021-10-20 21:00:00,-,70.0,2,1,1,0,0,1,0,0,1
5145,5766,2021-10-20 07:00:00,-,61.0,4,1,1,0,1,0,1,0,0
5146,356,2021-10-20 14:00:00,M,88.0,3,0,0,0,0,1,0,1,0
5147,9652,2021-10-20 07:30:00,ж,69.0,-5,1,0,0,0,1,1,0,0
5148,330,2021-10-20 08:42:00,M,46.0,4,0,0,0,0,1,1,0,0
5149,1475,2021-10-20 08:42:00,-,82.0,1,1,0,0,0,1,1,0,0
5150,5728,2021-10-20 06:00:00,м,94.0,4,0,0,0,1,0,1,0,0
5151,6372,2021-10-20 15:34:00,м,4.0,0,1,1,0,0,1,0,1,0
5152,1781,2021-10-20 21:00:00,ж,9.0,1,1,1,0,0,1,0,0,1
5153,4115,2021-10-20 15:00:00,Не указан,58.0,1,1,0,0,0,1,0,1,0
5154,8739,2021-10-20 22:15:00,M,53.0,4,0,1,0,1,0,0,0,1
5155,9860,2021-10-20 21:00:00,M,25.0,1,1,1,0,1,0,0,0,1
5156,32,2021-10-20 15:34:00,ж,,0,0,0,0,1,0,0,1,0
5157,1344,2021-10-20 07:30:00,Ж,55.0,1,0,0,0,1,0,1,0,0
5158,2452,2021-10-20 15:34:00,M,39.0,1,1,1,0,1,0,0,1,0
5159,9106,2021-10-20 23:42:00,Ж,41.0,0,0,1,0,0,1,0,0,1
5160,2379,2021-10-20 07:30:00,ж,14.0,5,1,0,0,0,1,1,0,0
5161,2144,2021-10-20 14:15:00,ж,91.0,3,0,1,1,0,0,0,1,0
5162,2803,2021-10-20 23:42:00,M,64.0,5,0,1,0,0,1,0,0,1
5163,8675,2021-10-20 15:00:00,Ж,27.0,2,1,1,0,0,1,0,1,0
5164,1253,2021-10-20 06:15:00,м,11.0,1,1,0,0,0,1,1,0,0
5165,7283,2021-10-20 22:30:00,-,85.0,3,0,1,0,0,1,0,0,1
5166,6887,2021-10-20 14:00:00,-,65.0,4,0,0,0,1,0,0,1,0
5167,4533,2021-10-20 14:15:00,M,70.0,3,1,1,0,0,1,0,1,0
5168,5430,2021-10-20 21:00:00,Не указан,64.0,0,0,1,0,0,1,0,0,1
5169,8116,2021-10-20 15:30:00,м,31.0,4,1,1,0,1,0,0,1,0
5170,2801,2021-10-20 07:30:00,ж,,2,1,0,0,0,1,1,0,0
5171,3773,2021-10-20 06:00:00,Не указан,25.0,5,1,1,0,1,0,1,0,0
5172,4504,2021-10-20 15:34:00,Не указан,6.0,2,0,1,1,0,0,0,1,0
5173,3892,2021-10-20 22:15:00,Не указан,57.0,1,0,1,0,0,1,0,0,1
5174,4341,2021-10-20 15:30:00,Ж,99.0,3,1,1,0,0,1,0,1,0
5175,2277,2021-10-20 15:34:00,Не указан,75.0,3,0,0,0,1,0,0,1,0
5176,5745,2021-10-20 21:00:00,M,68.0,3,1,1,0,1,0,0,0,1
5177,7415,2021-10-20 21:00:00,Ж,76.0,3,0,1,0,1,0,0,0,1
5178,7417,2021-10-20 06:00:00,ж,,0,0,0,1,0,0,1,0,0
5179,4909,2021-10-20 15:00:00,ж,98.0,2,1,1,0,1,0,0,1,0
5180,4245,2021-10-20 14:00:00,Ж,3.0,1,0,1,0,1,0,0,1,0
5181,6988,2021-10-20 15:30:00,M,60.0,1,1,1,0,1,0,0,1,0
5182,8028,2021-10-20 21:00:00,-,69.0,2,0,1,0,1,0,0,0,1
5183,6482,2021-10-20 23:42:00,Не указан,71.0,4,1,1,0,0,1,0,0,1
5184,2184,2021-10-20 14:15:00,м,61.0,3,0,0,0,0,1,0,1,0
5185,2769,2021-10-20 22:15:00,Не указан,88.0,4,0,1,0,0,1,0,0,1
5186,5591,2021-10-20 08:42:00,M,94.0,5,1,0,0,0,1,1,0,0
5187,6238,2021-10-20 14:15:00,Ж,48.0,4,0,0,0,0,1,0,1,0
5188,8320,2021-10-20 06:15:00,м,10.0,86577296,0,0,0,1,0,1,0,0
5189,1393,2021-10-20 22:15:00,Не указан,58.0,3,0,1,0,1,0,0,0,1
5190,999,2021-10-20 07:00:00,м,5.0,3,1,0,0,0,1,1,0,0
5191,7374,2021-10-20 07:30:00,м,61.0,0,1,0,0,1,0,1,0,0
5192,8515,2021-10-20 15:34:00,Не указан,6.0,2,0,1,0,1,0,0,1,0
5193,1180,2021-10-20 07:30:00,M,50.0,4,0,0,0,1,0,1,0,0
5194,4337,2021-10-20 08:42:00,Не указан,77.0,72406433,0,0,0,1,0,1,0,0
5195,4430,2021-10-20 07:30:00,Ж,72.0,4,0,0,1,0,0,1,0,0
5196,5626,2021-10-20 07:00:00,-,86.0,28375886,0,0,1,0,0,1,0,0
5197,3796,2021-10-20 14:00:00,M,6.0,1,0,1,1,0,0,0,1,0
5198,6171,2021-10-20 23:42:00,Не указан,80.0,5,0,1,0,1,0,0,0,1
5199,8242,2021-10-20 15:00:00,M,35.0,4,0,1,0,0,1,0,1,0
5200,4230,2021-10-20 23:42:00,ж,33.0,0,1,1,0,0,1,0,0,1
5201,8964,2021-10-20 21:00:00,Не указан,29.0,5,1,1,0,1,0,0,0,1
5202,8291,2021-10-20 22:30:00,Не указан,48.0,2,1,1,0,1,0,0,0,1
5203,1312,2021-10-20 22:15:00,-,33.0,2,0,1,1,0,0,0,0,1
5204,6414,2021-10-20 14:00:00,ж,96.0,96779109,0,0,0,0,1,0,1,0
5205,4155,2021-10-20 22:30:00,Ж,17.0,0,1,1,0,0,1,0,0,1
5206,9238,2021-10-20 22:15:00,Не указан,,2,1,1,0,0,1,0,0,1
5207,1996,2021-10-20 14:15:00,Ж,55.0,2,1,0,0,1,0,0,1,0
5208,6533,2021-10-20 21:00:00,-,16.0,3,0,1,0,1,0,0,0,1
5209,8252,2021-10-20 07:00:00,ж,72.0,3,1,0,0,1,0,1,0,0
5210,2373,2021-10-20 06:15:00,ж,35.0,2,0,0,0,0,1,1,0,0
5211,4684,2021-10-20 15:30:00,Не указан,63.0,0,0,1,0,1,0,0,1,0
5212,3870,2021-10-20 15:34:00,Не указан,61.0,4,0,1,0,1,0,0,1,0
5213,1778,2021-10-20 15:34:00,Не указан,49.0,3,0,1,0,1,0,0,1,0
5214,9451,2021-10-20 22:30:00,ж,2.0,5,0,1,0,1,0,0,0,1
5215,6090,2021-10-20 06:15:00,-,83.0,1,1,0,0,1,0,1,0,0
5216,2711,2021-10-20 21:00:00,M,5.0,0,1,1,0,1,0,0,0,1
5217,7928,2021-10-20 23:42:00,Ж,8.0,3,1,1,0,0,1,0,0,1
5218,1145,2021-10-20 06:00:00,Не указан,96.0,5,0,1,1,0,0,1,0,0
5219,4351,2021-10-20 15:00:00,-,91.0,0,1,1,0,1,0,0,1,0
5220,4200,2021-10-20 06:00:00,Не указан,76.0,3,0,0,0,1,0,1,0,0
5221,5189,2021-10-20 14:15:00,-,79.0,3,1,0,0,0,1,0,1,0
5222,4578,2021-10-20 21:00:00,M,5.0,4,1,1,0,1,0,0,0,1
5223,8792,2021-10-20 06:00:00,Ж,12.0,1,1,0,0,1,0,1,0,0
5224,7306,2021-10-20 21:00:00,ж,78.0,0,0,1,0,0,1,0,0,1
5225,9216,2021-10-20 23:42:00,Не указан,19.0,3,1,1,0,1,0,0,0,1
5226,9285,2021-10-20 22:15:00,M,24.0,0,1,1,0,0,1,0,0,1
5227,8271,2021-10-20 22:30:00,-,36.0,3,1,1,0,1,0,0,0,1
5228,3210,2021-10-20 22:15:00,-,51.0,0,0,1,0,0,1,0,0,1
5229,5456,2021-10-20 07:00:00,ж,68.0,-4,1,0,0,0,1,1,0,0
5230,7803,2021-10-20 14:00:00,M,49.0,-1,0,1,0,0,1,0,1,0
5231,1351,2021-10-20 14:00:00,Не указан,83.0,5,1,0,0,0,1,0,1,0
5232,4583,2021-10-20 23:42:00,ж,,3,1,1,0,1,0,0,0,1
5233,4375,2021-10-20 07:00:00,Не указан,99.0,1,0,0,0,1,0,1,0,0
5234,9042,2021-10-20 15:30:00,M,50.0,52768526,1,1,0,1,0,0,1,0
5235,6760,2021-10-20 23:42:00,Не указан,18.0,2,0,1,0,1,0,0,0,1
5236,1820,2021-10-20 15:00:00,Не указан,49.0,0,0,1,0,1,0,0,1,0
5237,107,2021-10-20 07:00:00,Ж,77.0,1,0,0,0,1,0,1,0,0
5238,5055,2021-10-20 15:34:00,M,83.0,1,0,1,0,1,0,0,1,0
5239,9592,2021-10-20 07:00:00,M,11.0,5,0,0,0,1,0,1,0,0
5240,163,2021-10-20 06:15:00,Ж,63.0,2,1,0,0,0,1,1,0,0
5241,7664,2021-10-20 07:00:00,Ж,51.0,3,0,0,0,0,1,1,0,0
5242,3046,2021-10-20 22:15:00,м,16.0,0,1,1,0,1,0,0,0,1
5243,8671,2021-10-20 21:00:00,M,62.0,4,1,1,0,0,1,0,0,1
5244,8270,2021-10-20 06:00:00,м,,4,0,0,0,1,0,1,0,0
5245,5981,2021-10-20 21:00:00,Не указан,36.0,1,1,1,0,1,0,0,0,1
5246,9507,2021-10-20 22:15:00,M,95.0,1,0,1,0,1,0,0,0,1
5247,5758,2021-10-20 06:00:00,м,62.0,-3,0,0,0,1,0,1,0,0
5248,6276,2021-10-20 22:30:00,M,37.0,3,0,1,0,1,0,0,0,1
5249,1741,2021-10-20 23:42:00,-,44.0,0,1,1,0,0,1,0,0,1
5250,5881,2021-10-20 07:30:00,Ж,16.0,-1,0,0,0,1,0,1,0,0
5251,7500,2021-10-20 22:30:00,Не указан,9.0,3,1,1,0,0,1,0,0,1
5252,1966,2021-10-20 06:00:00,M,73.0,-6,1,0,0,1,0,1,0,0
5253,3808,2021-10-20 15:00:00,Не указан,14.0,2,1,1,0,1,0,0,1,0
5254,119,2021-10-20 07:30:00,-,19.0,2,0,0,0,0,1,1,0,0
5255,3227,2021-10-20 06:00:00,ж,15.0,0,0,0,0,1,0,1,0,0
5256,172,2021-10-20 08:42:00,Ж,26.0,5,0,1,1,0,0,1,0,0
5257,2728,2021-10-20 15:00:00,Ж,14.0,4,1,1,0,1,0,0,1,0
5258,9263,2021-10-20 15:34:00,Ж,1.0,1,0,1,0,0,1,0,1,0
5259,5093,2021-10-20 21:00:00,м,80.0,3,0,1,0,1,0,0,0,1
5260,7784,2021-10-20 14:00:00,M,11.0,0,0,0,1,0,0,0,1,0
5261,740,2021-10-20 15:34:00,Ж,75.0,2,1,1,0,1,0,0,1,0
5262,7944,2021-10-20 21:00:00,Ж,63.0,3,0,1,0,1,0,0,0,1
5263,6283,2021-10-20 21:00:00,Не указан,45.0,0,0,1,0,1,0,0,0,1
5264,1462,2021-10-20 14:15:00,-,31.0,4,0,0,0,0,1,0,1,0
5265,7179,2021-10-20 15:00:00,м,45.0,0,0,1,0,1,0,0,1,0
5266,2776,2021-10-20 15:30:00,ж,83.0,5,0,1,0,1,0,0,1,0
5267,4851,2021-10-20 06:00:00,Не указан,24.0,1,0,0,1,0,0,1,0,0
5268,1188,2021-10-20 14:15:00,M,80.0,5,0,1,1,0,0,0,1,0
5269,9527,2021-10-20 21:00:00,Ж,7.0,4,0,1,1,0,0,0,0,1
5270,1764,2021-10-20 21:00:00,-,37.0,5,1,1,0,1,0,0,0,1
5271,4118,2021-10-20 07:30:00,M,75.0,5,1,0,0,0,1,1,0,0
5272,2083,2021-10-20 15:00:00,Ж,7.0,4,1,1,0,0,1,0,1,0
5273,244,2021-10-20 23:42:00,-,45.0,5,1,1,0,0,1,0,0,1
5274,127,2021-10-20 08:42:00,-,58.0,2,0,0,0,0,1,1,0,0
5275,195,2021-10-20 06:15:00,Не указан,32.0,0,0,0,1,0,0,1,0,0
5276,1368,2021-10-20 22:30:00,Не указан,97.0,5,0,1,0,1,0,0,0,1
5277,1210,2021-10-20 21:00:00,-,29.0,5,0,1,1,0,0,0,0,1
5278,7776,2021-10-20 22:15:00,м,49.0,2,0,1,0,1,0,0,0,1
5279,5408,2021-10-20 15:34:00,M,56.0,1,1,1,0,0,1,0,1,0
5280,7379,2021-10-20 06:00:00,ж,41.0,2,0,0,0,1,0,1,0,0
5281,1909,2021-10-20 06:15:00,м,23.0,4,0,0,0,1,0,1,0,0
5282,4036,2021-10-20 06:15:00,-,67.0,4,1,0,0,0,1,1,0,0
5283,1549,2021-10-20 06:15:00,Ж,50.0,5,0,1,1,0,0,1,0,0
5284,3363,2021-10-20 15:30:00,м,85.0,5,1,1,0,0,1,0,1,0
5285,3625,2021-10-20 07:30:00,M,12.0,2,0,0,1,0,0,1,0,0
5286,1952,2021-10-20 22:30:00,M,51.0,1,0,1,0,1,0,0,0,1
5287,5460,2021-10-20 07:30:00,Ж,43.0,2,0,0,0,0,1,1,0,0
5288,7296,2021-10-20 22:30:00,Не указан,82.0,1,1,1,0,1,0,0,0,1
5289,1958,2021-10-20 14:00:00,Не указан,15.0,4,1,0,0,0,1,0,1,0
5290,9139,2021-10-20 08:42:00,Не указан,42.0,2,1,0,0,1,0,1,0,0
5291,5496,2021-10-20 22:30:00,Ж,3.0,2,0,1,0,0,1,0,0,1
5292,9023,2021-10-20 15:30:00,м,,5,1,1,0,1,0,0,1,0
5293,6262,2021-10-20 22:30:00,-,37.0,3,0,1,0,0,1,0,0,1
5294,4843,2021-10-20 06:15:00,м,42.0,5,1,1,0,1,0,1,0,0
5295,2471,2021-10-20 22:30:00,м,,94197010,0,1,0,1,0,0,0,1
5296,6485,2021-10-20 06:15:00,ж,67.0,4,1,0,0,0,1,1,0,0
5297,7823,2021-10-20 21:00:00,м,36.0,4,0,1,0,0,1,0,0,1
5298,1478,2021-10-20 15:34:00,ж,24.0,0,0,1,1,0,0,0,1,0
5299,788,2021-10-20 21:00:00,ж,35.0,5,0,1,0,1,0,0,0,1
5300,2276,2021-10-20 14:00:00,-,66.0,4,1,1,0,1,0,0,1,0
5301,3427,2021-10-20 07:00:00,M,81.0,1,0,0,0,1,0,1,0,0
5302,1999,2021-10-20 06:00:00,Не указан,79.0,0,0,0,0,1,0,1,0,0
5303,2274,2021-10-20 21:00:00,-,92.0,2,0,1,0,0,1,0,0,1
5304,8445,2021-10-20 23:42:00,м,76.0,2,1,1,0,1,0,0,0,1
5305,5606,2021-10-20 15:30:00,M,6.0,0,1,1,0,1,0,0,1,0
5306,5235,2021-10-20 15:00:00,M,,2,1,1,0,0,1,0,1,0
5307,1403,2021-10-20 21:00:00,Ж,71.0,-4,1,1,0,0,1,0,0,1
5308,2114,2021-10-20 06:15:00,ж,38.0,1,1,0,0,0,1,1,0,0
5309,8407,2021-10-20 15:34:00,-,35.0,1,0,1,0,1,0,0,1,0
5310,8040,2021-10-20 15:30:00,Не указан,36.0,4,0,1,0,0,1,0,1,0
5311,9013,2021-10-20 15:30:00,ж,62.0,2,1,0,0,0,1,0,1,0
5312,9888,2021-10-20 06:15:00,ж,81.0,3,1,0,0,1,0,1,0,0
5313,1386,2021-10-20 22:15:00,ж,96.0,5,0,1,1,0,0,0,0,1
5314,555,2021-10-20 08:42:00,м,50.0,4,0,0,0,0,1,1,0,0
5315,9504,2021-10-20 08:42:00,ж,9.0,5,0,0,0,0,1,1,0,0
5316,4637,2021-10-20 06:00:00,M,77.0,0,0,0,0,1,0,1,0,0
5317,4328,2021-10-20 06:15:00,ж,8.0,3,1,0,0,1,0,1,0,0
5318,5938,2021-10-20 21:00:00,Ж,91.0,4,0,1,0,1,0,0,0,1
5319,1317,2021-10-20 14:15:00,Не указан,95.0,1,0,0,1,0,0,0,1,0
5320,6613,2021-10-20 22:30:00,Не указан,,1,0,1,0,0,1,0,0,1
5321,9722,2021-10-20 14:00:00,M,30.0,4,1,0,0,0,1,0,1,0
5322,4845,2021-10-20 23:42:00,-,28.0,5,1,1,0,1,0,0,0,1
5323,3658,2021-10-20 15:00:00,ж,91.0,2,0,1,0,1,0,0,1,0
5324,7895,2021-10-20 06:15:00,Ж,70.0,0,1,0,0,1,0,1,0,0
5325,9903,2021-10-20 23:42:00,ж,6.0,0,1,1,0,0,1,0,0,1
5326,8891,2021-10-20 22:15:00,M,75.0,0,0,1,0,1,0,0,0,1
5327,3884,2021-10-20 15:34:00,Не указан,49.0,0,0,1,0,0,1,0,1,0
5328,8365,2021-10-20 06:00:00,M,59.0,2,1,0,0,1,0,1,0,0
5329,5494,2021-10-20 14:00:00,M,6.0,4,0,1,0,1,0,0,1,0
5330,8231,2021-10-20 06:00:00,M,38.0,1,0,0,0,1,0,1,0,0
5331,8732,2021-10-20 06:00:00,Ж,59.0,3,0,0,0,1,0,1,0,0
5332,6708,2021-10-20 15:30:00,ж,85.0,1,1,1,0,0,1,0,1,0
5333,4816,2021-10-20 08:42:00,-,82.0,5,0,0,0,1,0,1,0,0
5334,9898,2021-10-20 23:42:00,Не указан,27.0,4,0,1,0,0,1,0,0,1
5335,951,2021-10-20 15:34:00,Ж,1.0,2,0,1,0,1,0,0,1,0
5336,4680,2021-10-20 06:15:00,-,34.0,2,1,0,0,1,0,1,0,0
5337,9218,2021-10-20 15:00:00,ж,48.0,4,0,0,0,0,1,0,1,0
5338,8011,2021-10-20 06:15:00,-,21.0,3,0,0,0,1,0,1,0,0
5339,7342,2021-10-20 14:00:00,м,87.0,4,0,0,0,0,1,0,1,0
5340,6817,2021-10-20 15:34:00,м,94.0,0,0,1,0,1,0,0,1,0
5341,581,2021-10-20 06:00:00,м,31.0,82384118,1,0,0,0,1,1,0,0
5342,1484,2021-10-20 21:00:00,м,10.0,3,0,1,0,1,0,0,0,1
5343,4704,2021-10-20 14:00:00,-,52.0,4,1,1,0,1,0,0,1,0
5344,65,2021-10-20 15:00:00,M,36.0,5,1,1,0,0,1,0,1,0
5345,6183,2021-10-20 15:00:00,ж,30.0,-3,0,1,0,0,1,0,1,0
5346,9074,2021-10-20 14:00:00,M,27.0,1,1,0,0,0,1,0,1,0
5347,5061,2021-10-20 06:15:00,-,51.0,0,0,0,0,1,0,1,0,0
5348,2532,2021-10-20 22:15:00,-,44.0,3,1,1,0,0,1,0,0,1
5349,675,2021-10-20 08:42:00,M,28.0,44765628,1,0,0,0,1,1,0,0
5350,6261,2021-10-20 21:00:00,M,,3,0,1,0,1,0,0,0,1
5351,7204,2021-10-20 07:30:00,Ж,59.0,1,1,0,0,0,1,1,0,0
5352,1473,2021-10-20 15:30:00,Ж,62.0,4,1,1,0,1,0,0,1,0
5353,7580,2021-10-20 14:00:00,M,39.0,3,0,1,1,0,0,0,1,0
5354,4754,2021-10-20 14:15:00,м,69.0,0,0,1,0,0,1,0,1,0
5355,9879,2021-10-20 22:30:00,-,28.0,5,0,1,0,1,0,0,0,1
5356,5108,2021-10-20 07:30:00,ж,89.0,3,1,0,0,1,0,1,0,0
5357,9972,2021-10-20 15:00:00,м,95.0,2,0,1,1,0,0,0,1,0
5358,1408,2021-10-20 14:15:00,ж,49.0,4,0,0,0,1,0,0,1,0
5359,6785,2021-10-20 21:00:00,M,,3,0,1,0,1,0,0,0,1
5360,8875,2021-10-20 21:00:00,м,2.0,-4,1,1,0,1,0,0,0,1
5361,6679,2021-10-20 21:00:00,-,10.0,5,0,1,0,0,1,0,0,1
5362,5616,2021-10-20 22:15:00,м,39.0,1,0,1,0,1,0,0,0,1
5363,3947,2021-10-20 22:15:00,м,27.0,4,1,1,0,0,1,0,0,1
5364,4181,2021-10-20 21:00:00,м,22.0,1,0,1,1,0,0,0,0,1
5365,9060,2021-10-20 21:00:00,Ж,0.0,1,0,1,1,0,0,0,0,1
5366,7777,2021-10-20 06:15:00,M,11.0,3,0,0,0,1,0,1,0,0
5367,413,2021-10-20 14:00:00,-,38.0,1,1,0,0,1,0,0,1,0
5368,1656,2021-10-20 06:00:00,м,95.0,1,0,0,0,1,0,1,0,0
5369,9325,2021-10-20 06:15:00,M,55.0,1,0,0,0,0,1,1,0,0
5370,8610,2021-10-20 22:30:00,-,48.0,5,0,1,0,1,0,0,0,1
5371,4960,2021-10-20 06:00:00,M,67.0,3,1,0,0,1,0,1,0,0
5372,7318,2021-10-20 07:30:00,M,52.0,4,1,1,0,1,0,1,0,0
5373,2549,2021-10-20 15:00:00,ж,66.0,5,1,1,0,1,0,0,1,0
5374,8208,2021-10-20 06:15:00,м,60.0,0,1,0,0,1,0,1,0,0
5375,8849,2021-10-20 07:30:00,Не указан,13.0,3,1,0,0,0,1,1,0,0
5376,2600,2021-10-20 23:42:00,м,29.0,2,0,1,0,1,0,0,0,1
5377,7297,2021-10-20 15:00:00,M,73.0,5,0,1,0,1,0,0,1,0
5378,1872,2021-10-20 07:30:00,Не указан,4.0,2,0,0,0,0,1,1,0,0
5379,1209,2021-10-20 14:15:00,Не указан,83.0,2,0,0,0,0,1,0,1,0
